Section_Name,Content,Approved/Disapproved,Blanks,signature,final_response,Content_modified,Category,Entity Dictionary,Final_signature
<Side effects predicted from animals having no PD-1>,"Research on PD-1-decient mice, in which PD-1 expression was artificially blocked, demonstrated the development of various autoimmune disease-related symptoms and autoimmune diseases.",,,yes,yes,"Research on PD-1-decient mice, in which PD-1 expression was artificially blocked, demonstrated the development of various autoimmune disease-related symptoms and autoimmune diseases.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
<Side effects predicted from animals having no PD-1>,Sorafenib,,,yes,yes,"Sorafenib
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
<Side effects predicted from animals having no PD-1>,"Sorafenib may cause one or more of the side effects listed below. This information is based on data from the Sorafenib Patient Leaflet (June 2018). In addition, there may be side effects that are not yet known that may occur.",,,yes,yes,"Sorafenib may cause one or more of the side effects listed below. This information is based on data from the Sorafenib Patient Leaflet (June 2018). In addition, there may be side effects that are not yet known that may occur.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
<Side effects predicted from animals having no PD-1>,Lenvatinib,,,yes,yes,"Lenvatinib
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
<Side effects predicted from animals having no PD-1>,"Lenvatinib may cause one or more of the side effects listed below. This information is based on data from the Lenvatinib Patient Leaflet (February 2019). In addition, there may be side effects that are not yet known that may occur.",,,yes,yes,"Lenvatinib may cause one or more of the side effects listed below. This information is based on data from the Lenvatinib Patient Leaflet (February 2019). In addition, there may be side effects that are not yet known that may occur.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
<Side effects predicted from animals having no PD-1>,Other side effects (unrelated to the study treatment),,,yes,yes,"Other side effects (unrelated to the study treatment)
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
<Side effects predicted from animals having no PD-1>,"Regardless of which study treatment you receive, you may have other side effects associated with study procedures:",,,yes,yes,"Regardless of which study treatment you receive, you may have other side effects associated with study procedures:
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
<Side effects predicted from animals having no PD-1>,"Bullet- Side effects associated with blood draws or use of an IV catheter include infection, bruising, redness, discomfort, or bleeding at the needle puncture site.",,,yes,yes,"Bullet- Side effects associated with blood draws or use of an IV catheter include infection, bruising, redness, discomfort, or bleeding at the needle puncture site.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
<Side effects predicted from animals having no PD-1>,"Bullet- Patients in the study may have allergic reactions to the dyes used in CT scans. This reaction is rare and can involve itching or rash. In severe cases, you may have breathing difficulty and dangerous lowering of your blood pressure. If you know you have an allergy to the dyes, iodine or shellfish, please inform your study doctor and radiologist. The CT scans are also associated with exposure to varying amounts of radiation.",,,yes,yes,"Bullet- Patients in the study may have allergic reactions to the dyes used in CT scans. This reaction is rare and can involve itching or rash. In severe cases, you may have breathing difficulty and dangerous lowering of your blood pressure. If you know you have an allergy to the dyes, iodine or shellfish, please inform your study doctor and radiologist. The CT scans are also associated with exposure to varying amounts of radiation.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
<Side effects predicted from animals having no PD-1>,"Bullet- A liver biopsy may cause pain and bruising at the biopsy or incision site and other complications such as tumor seeding or bleeding. These conditions may require hospitalization, transfusions, and sometimes surgery or other procedures to stop the bleeding.",,,yes,yes,"Bullet- A liver biopsy may cause pain and bruising at the biopsy or incision site and other complications such as tumor seeding or bleeding. These conditions may require hospitalization, transfusions, and sometimes surgery or other procedures to stop the bleeding.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
<Side effects predicted from animals having no PD-1>,There might be additional risks and side effects that are unknown at present time. Your condition may not get better or may become worse while you are in this study.,,,yes,yes,"There might be additional risks and side effects that are unknown at present time. Your condition may not get better or may become worse while you are in this study.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
<Side effects predicted from animals having no PD-1>,Certain drugs may increase the severity of side effects if taken during the study. Please receive a full list of prohibited medications from your study doctor.,,,yes,yes,"Certain drugs may increase the severity of side effects if taken during the study. Please receive a full list of prohibited medications from your study doctor.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
<Side effects predicted from animals having no PD-1>,We may ask for additional tests and visits if there are any abnormalities including the blood lab test results.,,,yes,yes,"We may ask for additional tests and visits if there are any abnormalities including the blood lab test results.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
<Side effects predicted from animals having no PD-1>,"Risks to Reproduction, Unborn Babies and Nursing Infants",,,yes,yes,"Risks to Reproduction, Unborn Babies and Nursing Infants
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
<Side effects predicted from animals having no PD-1>,"Nivolumab alone, nivolumab in combination with ipilimumab, sorafenib, and lenvatinib have been studied in laboratory and/or animal experiments to observe if they are associated with birth defects or problems with pregnancy. Their use in pregnant women has not been formally studied in clinical studies. Therefore, we do not have enough information about nivolumab, ipilimumab, sorafenib, or lenvatinib to determine if it could cause problems for a pregnancy or developing baby. However, even when all the results are normal it is still not possible to say that nothing bad will happen when a woman gets pregnant while she or her sexual partner is taking the study drug.",,,yes,yes,"Nivolumab alone, nivolumab in combination with ipilimumab, sorafenib, and lenvatinib have been studied in laboratory and/or animal experiments to observe if they are associated with birth defects or problems with pregnancy. Their use in pregnant women has not been formally studied in clinical studies. Therefore, we do not have enough information about nivolumab, ipilimumab, sorafenib, or lenvatinib to determine if it could cause problems for a pregnancy or developing baby. However, even when all the results are normal it is still not possible to say that nothing bad will happen when a woman gets pregnant while she or her sexual partner is taking the study drug.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
