Section_Name,Content,Approved/Disapproved,Blanks,signature,final_response,Content_modified,Category,Entity Dictionary,Final_signature
Possible Pregnancy Risks,"While you are taking the study treatments, you must not be pregnant or breastfeeding, and you should not become pregnant or breastfeed while receiving the study treatment and for up to 5 months (if you receive nivolumab plus ipilimumab followed by nivolumab alone), 40 days (if you receive sorafenib), or 36 days (if you receive lenvatinib) after the last dose of study treatment. During that period you must use a highly effective method of birth control to prevent pregnancy. Highly effective birth control methods include:",,,yes,yes,"While you are taking the study treatments, you must not be pregnant or breastfeeding, and you should not become pregnant or breastfeed while receiving the study treatment and for up to 5 months (if you receive nivolumab plus ipilimumab followed by nivolumab alone), 40 days (if you receive sorafenib), or 36 days (if you receive lenvatinib) after the last dose of study treatment. During that period you must use a highly effective method of birth control to prevent pregnancy. Highly effective birth control methods include:
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Possible Pregnancy Risks,"Bullet- oral, intravaginal, or transdermal combined (estrogen- and progestogen-containing) hormonal contraception associated with inhibition of ovulation",,,yes,yes,"Bullet- oral, intravaginal, or transdermal combined (estrogen- and progestogen-containing) hormonal contraception associated with inhibition of ovulation
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Possible Pregnancy Risks,"Bullet- oral, injectable, or implantable progestogen-only hormonal contraception associated with inhibition of ovulation",,,yes,yes,"Bullet- oral, injectable, or implantable progestogen-only hormonal contraception associated with inhibition of ovulation
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Possible Pregnancy Risks,"Bullet- hormonal methods of contraception including oral contraceptive pills containing a combination of estrogen and progesterone, vaginal ring, injectables, implants and intrauterine hormone-releasing system",,,yes,yes,"Bullet- hormonal methods of contraception including oral contraceptive pills containing a combination of estrogen and progesterone, vaginal ring, injectables, implants and intrauterine hormone-releasing system
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Possible Pregnancy Risks,Bullet- intrauterine device,,,yes,yes,"Bullet- intrauterine device
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Possible Pregnancy Risks,Bullet- bilateral tubal occlusion,,,yes,yes,"Bullet- bilateral tubal occlusion
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Possible Pregnancy Risks,Bullet- complete abstinence,,,yes,yes,"Bullet- complete abstinence
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Possible Pregnancy Risks,"If you are a man taking part in the study and your partner becomes pregnant, the study doctor may ask you to ask your partner for permission to follow her pregnancy. If she agrees, she will be asked to sign a separate consent form mentioned above.",,,yes,yes,"If you are a man taking part in the study and your partner becomes pregnant, the study doctor may ask you to ask your partner for permission to follow her pregnancy. If she agrees, she will be asked to sign a separate consent form mentioned above.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Possible Pregnancy Risks,"Male participants with female partners of childbearing potential must be surgically sterile or compliant with a highly effective birth control method. In addition, men must agree to the following for the duration of study treatment and for up 7 months (if you receive nivolumab plus ipilimumab followed by nivolumab alone), 100 days (if you receive sorafenib), or 96 days (if you receive lenvatinib) after the last dose of study treatment:",,,yes,yes,"Male participants with female partners of childbearing potential must be surgically sterile or compliant with a highly effective birth control method. In addition, men must agree to the following for the duration of study treatment and for up 7 months (if you receive nivolumab plus ipilimumab followed by nivolumab alone), 100 days (if you receive sorafenib), or 96 days (if you receive lenvatinib) after the last dose of study treatment:
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Possible Pregnancy Risks,Bullet- You must not father a child,,,yes,yes,"Bullet- You must not father a child
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Possible Pregnancy Risks,Bullet- Use a condom.,,,yes,yes,"Bullet- Use a condom.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Possible Pregnancy Risks,"Bullet- Inform any and all partners that you are participating in a clinical drug study, and your partner must use highly effective birth control (described above).",,,yes,yes,"Bullet- Inform any and all partners that you are participating in a clinical drug study, and your partner must use highly effective birth control (described above).
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
